RecordID,carat,cut,color,clarity,depth,table,x,y,z,price
5484,1.01,Very Good,H,SI2,63.9,56,6.29,6.38,4.05,4023
5486,0.56,Ideal,G,VS2,62,55,5.28,5.33,3.29,1616
5487,0.7,Very Good,G,SI1,62.1,56,5.64,5.67,3.51,2175
5491,0.74,Ideal,I,VS1,60.7,56,5.86,5.9,3.57,2631
5492,2.02,Ideal,H,SI2,62.1,56,8.13,8.09,5.04,12485
5494,0.4,Very Good,F,VS1,63.4,54,4.68,4.72,2.98,909
5498,1.71,Ideal,I,VS2,60.5,56,7.71,7.73,4.67,11455
5500,0.36,Premium,D,SI2,63,59,4.52,4.49,2.84,643
5501,0.3,Very Good,H,SI2,63.2,55,4.29,4.26,2.7,485
5503,1.01,Very Good,H,VS2,61.6,60,6.46,6.39,3.96,5204
5505,0.52,Ideal,D,I1,61.1,57,5.18,5.2,3.17,971
5511,0.46,Premium,G,VS1,62.8,57,4.92,4.83,3.06,1087
5519,0.41,Ideal,D,SI2,62.6,57,4.77,4.72,2.97,841
5522,0.7,Fair,G,VS1,56.2,65,5.93,5.88,3.32,2384
5524,1.08,Ideal,E,SI2,61.7,57,6.55,6.6,4.06,4989
5526,2.02,Ideal,H,SI2,62.7,57,8.05,8,5.03,15785
5527,1.12,Very Good,E,VS2,62.8,57,6.61,6.64,4.16,7589
5528,0.32,Ideal,D,VS2,61.7,54,4.43,4.38,2.72,972
5530,0.34,Very Good,D,SI1,60.2,60,4.5,4.54,2.72,626
5531,0.71,Very Good,I,SI1,62.9,59,5.66,5.7,3.57,2008
5535,0.77,Ideal,J,VS2,61.4,55,5.9,5.95,3.64,2159
5536,0.32,Ideal,F,VS2,63,57,4.37,4.33,2.74,773
5537,0.41,Good,J,VS2,64,59,4.64,4.71,2.99,565
5538,0.74,Ideal,J,VS1,61.7,57,5.79,5.84,3.59,2468
5539,0.57,Very Good,J,VS1,62.9,57,5.25,5.28,3.31,1270
5540,0.96,Fair,H,I1,61.5,63,6.22,6.06,3.78,1637
5544,2.37,Ideal,H,SI2,62.1,55,8.52,8.54,5.3,16937
5547,0.51,Good,F,VVS2,62.4,63,5.05,5.08,3.16,2195
5552,0.3,Very Good,H,SI1,,63,4.4,4.35,2.6,540
5554,1.53,Ideal,F,SI1,62.5,57,7.38,7.31,4.59,11525
5557,0.51,Very Good,E,VS2,62.8,56,5.11,5.14,3.22,1612
5562,2.2,Premium,J,VS1,61.7,59,8.3,8.34,5.13,15064
5567,1.01,Premium,H,SI1,62.5,59,6.44,6.33,3.99,4642
5568,0.33,Ideal,H,VVS1,61.7,56,4.48,4.46,2.76,965
5569,1.52,Premium,D,SI2,61.6,56,7.47,7.39,4.58,10487
5570,1.77,Premium,G,SI2,62.7,59,7.67,7.66,4.8,9664
5578,0.41,Very Good,G,SI1,62.5,57,4.69,4.72,2.94,719
5579,0.42,Very Good,F,SI1,63.4,56,4.78,4.75,3.02,926
5580,0.71,Premium,H,VS2,62,54,5.73,5.69,3.54,2249
5584,1,Premium,G,VS2,61.5,58,6.39,6.36,3.92,5967
5585,0.32,Ideal,F,VVS1,61.7,56,4.4,4.42,2.72,926
5586,0.5,Very Good,D,VS2,63.3,54,5.07,5.04,3.2,1758
5589,1.8,Ideal,H,VS1,62.3,56,7.79,7.76,4.84,15105
5590,0.55,Ideal,E,VS2,60.3,57,5.28,5.3,3.19,1596
5593,0.42,Ideal,H,VVS2,62.4,56,4.8,4.78,2.99,984
5595,1.7,Very Good,D,SI2,60.8,59,7.76,7.83,4.75,11431
5599,1.51,Fair,H,SI1,65.4,59,7.17,7.11,4.67,9386
5602,1.35,Ideal,H,VS2,61.6,55,7.08,7.02,4.34,6502
5603,0.55,Ideal,I,SI1,61.2,55,5.28,5.33,3.25,1320
5605,1.51,Premium,J,VS2,59.2,59,7.53,7.47,4.44,7553
5606,0.7,Ideal,I,VVS2,61.6,56.5,5.65,5.72,3.51,2487
5608,0.57,Ideal,E,VS1,62.1,53,5.36,5.41,3.34,1942
5616,1,Very Good,F,SI1,62.5,56,6.38,6.42,4,4643
5617,0.44,Premium,G,SI1,60.1,60,4.95,4.86,2.95,990
5619,0.52,Ideal,E,VS1,61.3,56,5.18,5.22,3.19,1726
5620,0.31,Ideal,E,VS1,62.1,54.2,4.31,4.35,2.69,726
5624,0.42,Ideal,G,VVS1,61.4,56,4.83,4.81,2.96,1235
5625,1.55,Ideal,I,VS2,62.6,56,7.35,7.41,4.62,8831
5628,1.02,Very Good,G,VS1,62.4,58,6.37,6.42,3.99,6622
5629,0.33,Premium,F,VS2,62.2,58,4.44,4.43,2.76,854
5630,1.01,Good,F,VVS2,65.9,54,6.18,6.27,4.1,7001
5636,0.9,Very Good,D,SI2,63.5,58,6.08,6.17,3.89,3918
5637,2.04,Fair,E,SI2,65.4,55,7.87,7.93,5.17,12799
5641,1.09,Premium,F,VS1,60.9,58,6.63,6.67,4.05,8057
5649,4.5,Fair,J,I1,65.8,58,10.23,10.16,6.72,18531
5650,1.23,Ideal,H,SI2,60.6,57,6.98,6.94,4.22,5951
5654,0.38,Ideal,G,SI1,61,55,4.69,4.73,2.87,723
5655,1.01,Very Good,H,SI1,59.3,62,6.57,6.55,3.89,4868
5657,1.01,Premium,D,VS1,61.8,54,6.44,6.38,3.96,8201
5661,1.08,Very Good,G,VS2,62,57,6.52,6.55,4.05,6168
5663,0.71,Premium,G,SI2,59.9,59,5.82,5.79,3.48,1808
5664,0.5,Ideal,F,VVS2,62.2,54,5.11,5.09,3.17,2160
5666,1.23,Ideal,G,VVS2,62.4,55,6.8,6.88,4.27,9921
5667,0.37,Ideal,G,SI1,61.8,55,4.62,4.64,2.86,745
5668,0.31,Ideal,D,VS2,62.1,54,4.33,4.37,2.7,734
5669,0.3,Premium,D,VS1,61.2,59,4.34,4.29,2.64,914
5670,0.3,Good,G,VVS1,63.3,55,4.26,4.3,2.71,789
5671,0.63,Ideal,J,SI1,61.8,56,5.47,5.52,3.39,1565
5673,0.3,Ideal,G,VS2,62,54,4.33,4.35,2.69,545
5676,0.39,Good,F,SI1,63.3,54,4.62,4.67,2.94,718
5680,0.7,Good,E,SI2,63.6,65,5.67,5.55,3.57,2032
5682,1.54,Very Good,E,SI2,59,62,7.56,7.59,4.47,7877
5683,1.08,Ideal,D,VS1,61.1,56,6.59,6.63,4.04,9545
5687,1.64,Ideal,G,VS2,61.5,56,7.59,7.62,4.68,16297
5689,0.3,Premium,E,VVS2,60.8,60,4.31,4.27,2.61,1013
5692,0.8,Ideal,I,SI1,62.6,56.1,5.87,5.92,3.7,2677
5697,0.8,Ideal,H,VS2,62.8,57,5.91,5.87,3.7,2834
5701,1.01,Good,D,SI1,63.9,61,6.31,6.28,4.02,5147
5702,0.43,Premium,G,VVS2,62.3,60,4.85,4.78,3,1129
5703,0.55,Ideal,G,VVS1,61.2,56,5.27,5.29,3.23,2632
5704,0.61,Premium,H,VS2,62.8,59,5.44,5.3,3.37,1719
5706,0.32,Very Good,I,VS2,63,56,4.38,4.42,2.77,449
5707,0.34,Ideal,G,VS2,62.4,57,4.48,4.46,2.79,663
5709,1.02,Premium,F,SI2,61,58,6.49,6.52,3.97,4043
5711,2.02,Premium,I,SI2,62.9,60,8.05,8.01,5.05,13991
5712,2.19,Very Good,I,SI1,60.7,60,8.46,8.4,5.12,16397
5714,0.74,Ideal,D,SI2,61.1,57,5.81,5.84,3.56,2690
5717,1.16,Ideal,H,SI1,61.8,54,6.74,6.81,4.19,6084
5718,0.76,Premium,D,SI1,61.1,59,5.93,5.88,3.61,2847
5719,1.01,Very Good,E,SI1,60.8,59,6.43,6.5,3.93,6268
5720,1,Good,F,VS2,64.2,58,6.32,6.26,4.04,5606
5724,0.32,Very Good,H,VS1,63,55,4.4,4.42,2.78,561
5728,1.23,Premium,I,SI1,60.3,60,6.95,6.88,4.17,4133
5731,0.39,Ideal,F,VVS2,61.8,55,4.68,4.75,2.92,1097
5734,0.7,Ideal,G,VS2,60.8,57,5.67,5.74,3.47,2507
5736,0.41,Good,H,SI1,63.8,56,4.69,4.74,3.01,683
5741,1.53,Ideal,I,SI1,,57,7.33,7.37,4.59,8981
5744,0.67,Very Good,G,VS2,60.4,61,5.61,5.64,3.4,2080
5745,0.9,Very Good,E,SI1,63.2,54,6.1,6.17,3.88,4382
5747,0.42,Very Good,D,VS1,60.7,60,4.81,4.88,2.94,1066
5748,0.9,Very Good,D,SI1,62.3,58,6.14,6.16,3.83,4497
5750,0.4,Very Good,F,VS1,61.3,54,4.8,4.83,2.95,890
5751,1.16,Ideal,F,SI1,62.6,58,6.68,6.73,4.2,6768
5766,0.59,Very Good,D,VS2,62.9,56.7,5.37,5.39,3.38,2200
5767,0.3,Ideal,H,SI1,62.4,55,4.3,4.32,2.69,450
5768,1.19,Premium,G,SI2,62.4,59,6.74,6.71,4.2,4078
5771,0.7,Good,F,VS1,63.7,57,5.55,5.62,3.56,2441
5774,0.3,Good,E,VVS1,61.5,62,4.28,4.34,2.65,702
5775,0.51,Ideal,F,VS1,62.5,55,5.08,5.13,3.19,1744
5776,1.01,Premium,G,IF,61.3,58,6.48,6.4,3.95,7352
5779,0.9,Ideal,F,I1,61.8,57,6.2,6.13,3.81,2634
5783,0.3,Ideal,E,VVS1,61.2,57,4.33,4.36,2.66,895
5785,0.53,Ideal,D,VS2,61.4,56,5.18,5.21,3.19,1659
5786,0.38,Ideal,D,VS2,61.8,56,4.65,4.67,2.88,1013
5790,0.71,Premium,I,SI1,60.2,58,5.83,5.76,3.49,2173
5792,1.01,Good,D,SI2,63.6,57,6.39,6.35,4.05,4805
5793,0.41,Ideal,F,VS1,62.1,56,4.8,4.77,2.97,1076
5794,1.09,Good,H,SI1,63.2,57,6.54,6.57,4.14,4784
5797,0.27,Premium,E,VS1,60.2,59,4.2,4.24,2.54,470
5798,2.01,Very Good,J,VS2,60.8,58,8.08,8.16,4.94,12968
5801,0.41,Ideal,E,VS1,61.8,55,4.8,4.75,2.95,1153
5804,1.2,Very Good,F,SI2,62.2,62,6.7,6.77,4.19,5247
5806,1.25,Ideal,G,VS2,61.5,58,6.88,6.93,4.25,9282
5810,0.5,Good,D,VS2,63.7,56,5.05,5.09,3.23,1635
5812,1,Ideal,E,SI1,62.7,57,6.39,6.49,4.04,5622
5814,0.5,Fair,D,VVS1,65.9,64,4.92,5.03,3.28,1792
5816,0.56,Ideal,E,VS1,61.3,55,5.29,5.32,3.25,1930
5825,0.38,Very Good,G,VS2,59.9,58,4.72,4.77,2.84,766
5827,1,Premium,E,VVS2,62.7,60,6.34,6.32,3.97,9050
5828,1.06,Very Good,E,VS1,63,58,6.46,6.49,4.08,7900
5831,0.35,Ideal,H,IF,61.9,55,4.51,4.54,2.8,921
5836,1.27,Ideal,H,SI1,60.6,57,7.07,7,4.26,6785
5839,0.48,Ideal,G,VS1,61.9,55,5.02,5.06,3.12,1615
5841,4.01,Premium,I,I1,61,61,10.14,10.1,6.17,15223
5842,0.41,Ideal,F,VS2,61.8,56,4.78,4.8,2.96,863
5845,0.25,Ideal,G,VS1,62,54,4.06,4.07,2.52,438
5848,0.85,Ideal,H,SI2,61.8,54,6.07,6.1,3.76,2635
5849,1,Ideal,E,VS2,62.1,56,6.42,6.39,3.98,6720
5850,1,Premium,E,VS2,60,60,6.43,6.43,3.89,6720
5852,0.3,Premium,H,SI1,61.3,58,4.33,4.29,2.64,540
5854,0.3,Ideal,F,VS2,60.9,56,4.32,4.35,2.64,605
5855,1.14,Ideal,G,VS1,62.3,56,6.73,6.7,4.18,7948
5863,0.68,Very Good,E,SI1,58.2,60,5.75,5.79,3.36,1918
5865,0.57,Ideal,D,VS2,62.1,56,5.29,5.34,3.3,1864
5867,1.12,Good,G,SI2,56.7,62,6.91,6.86,3.9,4158
5868,0.33,Ideal,E,VVS1,60.2,57,4.5,4.47,2.7,1052
5869,1.67,Very Good,G,VVS2,61.6,57,7.61,7.69,4.71,17028
5871,0.51,Ideal,G,VS1,61.9,56,5.11,5.14,3.17,1668
5874,1.01,Good,F,SI1,63.5,57,6.29,6.33,4.01,4549
5877,0.87,Ideal,D,SI2,61.4,54,6.15,6.2,3.79,4012
5879,0.42,Ideal,H,VVS1,61.8,55,4.85,4.8,2.98,1035
5881,1.52,Very Good,F,SI1,61.4,59,7.39,7.46,4.56,11776
5884,0.32,Ideal,F,VS2,61.4,55,4.43,4.46,2.73,781
5888,0.41,Premium,G,VS2,60.9,61,4.75,4.74,2.89,1061
5891,1,Very Good,F,SI1,59.4,60,6.47,6.52,3.86,4961
5893,1.51,Good,J,VS1,60.6,55,7.3,7.36,4.44,7848
5895,1.06,Good,J,VS2,63.5,60.1,6.43,6.51,4.11,4517
5900,0.27,Very Good,E,VVS1,60.9,59,4.17,4.21,2.55,620
5901,0.4,Premium,H,SI1,62.8,59,4.69,4.67,2.94,855
5902,0.52,Very Good,I,VS1,61.4,57,5.17,5.19,3.18,1282
5904,0.52,Ideal,H,VS2,61.7,55,5.2,5.23,3.22,1689
5905,1.55,Very Good,H,SI1,61.6,54,7.41,7.47,4.58,9818
5908,0.7,Ideal,F,SI1,62.6,55,5.67,5.7,3.56,2410
5909,1.02,Ideal,F,SI2,62.4,55,6.46,6.43,4.02,4662
5914,1.04,Premium,G,VS1,60.2,58,6.65,6.64,4,6360
5915,2,Fair,E,SI1,65.7,60,7.7,7.8,5.09,15330
5916,0.39,Ideal,H,VVS2,62,55,4.68,4.7,2.91,794
5917,0.33,Ideal,E,IF,62.1,55,4.43,4.46,2.76,1289
5918,0.41,Ideal,E,VVS1,61.3,56,4.81,4.79,2.94,1431
5924,0.3,Ideal,F,VVS2,61.6,53,4.35,4.39,2.69,694
5927,2.17,Premium,G,SI2,62.2,62,8.32,8.24,5.15,12321
5929,1.01,Ideal,H,SI1,62.3,55,6.46,6.45,4.02,5029
5930,0.74,Ideal,G,VVS1,62.1,54,5.8,5.83,3.61,3537
5935,1.04,Ideal,G,VS1,61.7,57,6.47,6.53,4.01,7294
5940,0.71,Ideal,E,SI1,61.9,56,5.71,5.73,3.54,2756
5943,0.57,Ideal,E,VS2,61.5,57,5.35,5.32,3.28,2491
5944,1.02,Good,H,SI1,63.9,55,6.4,6.37,4.08,4558
5946,1.03,Very Good,D,SI2,62.8,56,6.43,6.46,4.05,4679
5948,0.3,Ideal,H,VVS2,61.7,54.2,4.32,4.35,2.67,631
5950,1.15,Ideal,H,I1,62,55,6.76,6.69,4.17,3606
5954,0.4,Ideal,H,IF,61.9,56,4.72,4.75,2.93,1153
5959,0.33,Ideal,E,VVS1,61.7,56,4.46,4.48,2.76,984
5961,0.31,Ideal,E,VS1,61.8,56,4.34,4.33,2.68,942
5962,1.09,Premium,I,VS2,61.3,58,6.63,6.58,4.05,4659
5968,0.72,Ideal,H,SI2,61.4,55,5.81,5.78,3.56,2112
5971,1.61,Premium,D,SI1,61.4,60,7.56,7.51,4.63,13582
5972,1,Good,D,SI2,64,59,6.24,6.29,4.01,3569
5973,0.59,Ideal,F,VS1,61.1,56,5.43,5.47,3.33,2140
5974,0.28,Very Good,D,VS1,61.7,58,4.19,4.24,2.6,487
5977,0.9,Fair,E,SI2,57.5,68,6.37,6.33,3.65,3187
5982,0.32,Ideal,E,VS2,61.7,56,4.41,4.44,2.73,702
5983,0.23,Premium,E,VVS2,61.8,58,3.94,3.92,2.43,680
5984,0.27,Very Good,D,VVS2,62.2,59,4.08,4.12,2.55,622
5988,1.01,Very Good,G,VS2,60.2,58,6.51,6.54,3.93,6213
5998,1.21,Ideal,F,VS2,61.2,57,6.87,6.82,4.19,8452
6002,0.58,Premium,E,SI1,62.1,58,5.35,5.31,3.31,1812
6005,1.32,Premium,F,VS2,62.2,58,7.03,6.95,4.35,10814
6008,0.74,Very Good,E,SI2,63,58,5.73,5.77,3.62,2282
6009,0.33,Good,F,VS2,63.2,56,4.39,4.41,2.78,666
6016,0.3,Ideal,F,VS2,60.9,56,4.35,4.32,2.64,776
6017,2.06,Very Good,J,SI1,62,57,8.11,8.17,5.05,11764
6020,0.27,Ideal,D,VVS2,62.3,57,4.15,4.13,2.58,799
6027,1.52,Premium,D,SI2,61.4,54,7.51,7.43,4.59,10308
6028,1.04,Ideal,J,SI1,62,53,6.51,6.55,4.05,4469
6029,1.05,Premium,H,VS2,59,59,6.71,6.68,3.95,5468
6030,0.3,Premium,F,VS1,61,58,4.36,4.33,2.65,731
6031,0.55,Ideal,E,SI1,61.7,56,5.24,5.29,3.25,1551
6032,0.71,Ideal,F,SI1,62.7,55,5.65,5.74,3.57,2346
6034,2.09,Premium,H,SI1,61.1,56,8.3,8.23,5.05,18559
6035,0.45,Ideal,F,SI2,62.5,57,4.9,4.86,3.05,996
6040,0.73,Ideal,E,VVS1,62,56,5.75,5.79,3.58,4830
6042,0.9,Very Good,G,VS2,61,60,6.21,6.24,3.8,4210
6044,0.3,Ideal,E,VS1,60.8,57,4.36,4.33,2.64,911
6045,0.3,Very Good,F,SI1,60.3,61,4.31,4.34,2.61,471
6046,1.01,Premium,F,VS2,61.2,57.5,6.43,6.45,3.94,7277
6047,0.44,Ideal,I,VVS2,60.8,56,4.9,4.93,2.99,912
6048,0.25,Premium,F,VS1,61.2,59,4.05,4.02,2.47,558
6050,0.32,Premium,F,VS2,62.1,59,4.41,4.35,2.72,828
6051,0.9,Very Good,D,SI1,63.4,53,6.1,6.17,3.89,4187
6053,0.76,Fair,H,I1,64.5,57,5.79,5.76,3.73,1140
6054,2.04,Good,J,VS2,59.6,56,8.26,8.31,4.94,13550
6056,1.21,Ideal,I,VVS1,61.6,55,6.88,6.8,4.21,7086
6065,0.9,Very Good,I,VS2,61.2,57,6.15,6.2,3.78,3720
6067,0.72,Very Good,J,VS2,62.2,58,5.68,5.73,3.55,2028
6068,0.29,Very Good,H,SI2,60.7,60,4.33,4.37,2.64,404
6069,0.53,Very Good,D,SI2,59.3,61,5.26,5.29,3.13,1226
6070,0.33,Ideal,F,VVS1,,55,4.43,4.46,2.75,893
6073,0.52,Ideal,H,VVS1,61.7,56,5.17,5.2,3.19,1625
6076,0.83,Very Good,F,SI1,,58,5.97,6.01,3.71,3322
6077,0.7,Very Good,D,SI2,60.9,60,5.68,5.72,3.47,1990
6080,0.43,Ideal,G,SI2,61.3,56,4.89,4.87,2.99,935
6081,0.27,Very Good,F,VVS2,61.3,62,4.15,4.2,2.56,552
6083,0.3,Ideal,G,SI1,62.8,56,4.32,4.28,2.7,574
6084,0.34,Very Good,G,VS2,61.2,62,4.44,4.48,2.73,596
6085,0.3,Ideal,D,VS1,61.8,56,4.34,4.3,2.67,848
6086,1.2,Ideal,I,I1,61.9,56,6.82,6.85,4.23,3505
6093,0.36,Ideal,G,SI2,60.7,58,4.62,4.64,2.81,505
6095,0.41,Very Good,I,VVS2,63.1,56,4.75,4.72,2.99,1061
6096,0.41,Premium,F,VVS1,61.3,59,4.73,4.79,2.92,1295
6103,0.51,Very Good,E,SI1,63,58,4.99,5.08,3.17,1330
6105,1,Premium,H,IF,60.6,57,6.54,6.47,3.94,7235
6106,1.5,Very Good,F,VS1,60.5,55,7.39,7.48,4.5,15585
6107,0.55,Very Good,E,SI1,64.2,55,5.18,5.2,3.33,1417
6108,2.28,Good,J,SI1,63.7,55,8.35,8.28,5.3,14350
6110,1.22,Ideal,H,VVS2,61.7,56,6.83,6.87,4.23,9366
6114,1.03,Fair,G,SI1,64.7,63,6.36,6.31,4.1,4424
6118,0.71,Ideal,F,SI1,63,54,5.73,5.69,3.6,2235
6120,0.33,Ideal,G,VS1,62.1,55,4.46,4.43,2.76,854
6121,0.38,Premium,I,VS2,61.7,59,4.64,4.6,2.85,812
6125,0.32,Ideal,H,SI1,60.6,57,4.44,4.4,2.68,576
6126,1.23,Premium,F,VS2,59.6,58,7.02,6.94,4.16,9016
6128,2.01,Very Good,J,SI2,63.3,56,7.86,7.96,5.01,10490
6129,0.38,Premium,H,VVS2,62,58,4.62,4.64,2.87,833
6130,1.5,Very Good,D,VS2,62.4,59,7.21,7.27,4.52,13287
6132,0.8,Ideal,I,VS1,62.6,54,5.92,5.96,3.72,2842
6135,1.12,Premium,H,VS1,61.6,58,6.64,4.11,3.7,6115
6138,0.52,Ideal,G,VVS2,61.4,55.3,5.18,5.21,3.19,1957
6139,0.33,Ideal,I,IF,62.1,55,4.41,4.44,2.75,694
6141,0.31,Premium,I,SI1,60.1,59,4.41,4.38,2.64,537
6143,0.91,Fair,F,SI2,64.9,56,6.08,6.05,3.94,3210
6145,1.09,Ideal,G,VS2,62.8,57,6.54,6.58,4.12,7292
6149,1.03,Ideal,F,SI1,61.3,57,6.47,6.53,3.98,6044
6152,1,Ideal,F,VS1,61.7,55,6.42,6.39,3.95,7056
6153,0.35,Ideal,D,VS2,62.5,55,4.5,4.55,2.83,829
6155,0.42,Ideal,I,VVS1,62,55,4.8,4.88,3,884
6157,1.7,Very Good,F,I1,63.1,56,7.62,7.51,4.78,5998
6162,0.38,Ideal,F,VS2,62.2,54,4.64,4.66,2.89,870
6163,1.43,Ideal,G,SI1,62.8,57,7.17,7.12,4.49,8599
6164,1.16,Fair,H,SI2,68.2,55,6.47,6.37,4.38,3118
6166,0.3,Ideal,H,IF,61.8,57,4.31,4.36,2.68,764
6170,0.4,Good,H,VS2,59.4,64,4.82,4.75,2.84,945
6171,1.01,Good,G,VS2,60.3,57,6.46,6.51,3.91,5655
6172,0.36,Premium,H,VS1,60.5,59,4.6,4.63,2.79,631
6173,1.24,Ideal,I,SI1,60.6,59,6.97,7.03,4.24,6381
6175,0.28,Premium,H,VVS1,59.9,62,4.28,4.23,2.55,646
6176,1.04,Good,F,SI1,,57,6.36,6.41,4.03,4828
6177,0.7,Very Good,G,VS2,62.5,54,5.63,5.69,3.54,2562
6178,0.7,Very Good,G,VS1,62.5,58,5.63,5.69,3.54,2437
6179,0.31,Ideal,E,VS2,61,56,4.34,4.38,2.66,680
6183,1.01,Ideal,I,VS2,62.5,56,6.38,6.41,4,5855
6186,0.7,Very Good,E,SI1,62.6,56,5.65,5.69,3.55,2459
6189,1.04,Ideal,F,SI1,59.9,56,6.64,6.58,3.96,4403
6193,0.3,Premium,H,VS2,62.9,59,4.3,4.26,2.69,608
6195,1,Premium,G,SI1,61.9,62,6.22,6.18,3.84,5154
6196,0.35,Ideal,G,VVS1,61.7,56,4.54,4.57,2.81,887
6197,0.53,Ideal,G,VVS2,61.4,57,5.19,5.26,3.21,1948
6201,1.05,Premium,F,SI2,61.7,60,6.58,6.49,4.03,4363
6203,0.51,Very Good,G,VS2,62.9,57,5.06,5.12,3.2,1438
6206,0.56,Ideal,D,SI1,61.9,55,5.31,5.29,3.28,1803
6210,0.9,Very Good,F,SI2,63.4,59,6.07,6.11,3.86,3605
6214,0.58,Ideal,G,VVS1,61.3,56,5.36,5.4,3.3,2256
6215,0.33,Very Good,D,VVS2,60.8,58,4.47,4.48,2.72,1050
6217,1.11,Ideal,G,VS1,61.5,58,6.7,6.66,4.11,7639
6218,0.5,Ideal,E,VS2,,55,5.12,5.14,3.15,1614
6219,0.32,Very Good,I,VS2,62.9,57,4.37,4.4,2.76,449
6221,0.6,Very Good,G,SI1,63.1,57,5.32,5.41,3.39,1565
6228,0.3,Ideal,E,VVS1,60.5,57,4.34,4.39,2.64,895
6232,0.51,Very Good,F,SI2,62.7,56,5.07,5.1,3.19,1100
6233,1.01,Premium,H,SI1,59.8,60,6.48,6.52,3.89,4559
6239,0.38,Ideal,F,VVS1,61,57,4.66,4.69,2.85,1070
6241,0.23,Very Good,E,VVS2,61.9,57,3.91,3.94,2.43,505
6248,1.04,Premium,H,SI1,,59,6.59,6.55,3.97,4368
6250,1.51,Good,H,SI2,61,56,7.29,7.37,4.47,8243
6251,0.91,Good,E,SI1,60.2,60,6.17,6.26,3.74,4523
6253,0.7,Very Good,H,SI1,62,60,5.65,5.7,3.52,2048
6255,0.9,Very Good,D,VS1,63.4,58,6.15,6.09,3.88,5511
6258,1.2,Very Good,F,SI1,63.3,58,6.63,6.57,4.18,6955
6259,0.76,Very Good,H,SI1,62.6,58,5.76,5.84,3.63,2396
6260,0.9,Ideal,F,SI2,61.9,57,6.13,6.18,3.81,4593
6261,0.52,Ideal,E,VS1,62.5,56,5.16,5.11,3.21,1793
6264,1.01,Premium,F,VS1,61.4,60,6.45,6.39,3.94,7792
6267,0.53,Premium,F,SI1,62,59,5.23,5.16,3.22,1428
6268,1,Premium,H,SI2,59.8,61,6.24,6.17,3.71,3360
6271,0.31,Ideal,F,IF,62.1,54,4.33,4.37,2.7,914
6272,0.31,Ideal,D,SI1,61.5,56,4.33,4.35,2.67,571
6273,0.26,Ideal,G,VVS1,62.8,54,4.07,4.09,2.56,605
6278,0.7,Fair,H,VS2,,58,5.87,5.89,3.35,1981
6280,0.5,Premium,F,SI2,62.3,59,5.1,5.04,3.16,1016
6282,1.03,Premium,E,VS1,,58,6.41,6.5,4.03,7778
6284,0.52,Premium,D,VVS1,,61,5.31,5.27,3.11,2553
6290,2.09,Ideal,J,VS1,61.2,59,8.31,8.22,5.06,15172
6291,1.1,Ideal,J,VS2,62.4,55,6.59,6.64,4.13,4537
6292,1,Fair,E,VS2,67,54,6.23,6.18,4.16,5729
6297,1.3,Premium,H,SI2,61.3,58,6.99,6.95,4.27,5096
6298,0.35,Premium,F,VS1,60.5,58,4.59,4.57,2.77,984
6299,0.71,Premium,H,VS2,62.8,59,5.68,5.63,3.55,2181
6300,0.31,Ideal,G,VVS2,61.8,56,4.31,4.36,2.68,707
6301,0.29,Ideal,F,VS1,61.6,56,4.26,4.31,2.64,555
6306,1.01,Good,F,VS1,61.8,57,6.34,6.44,3.95,6626
6315,0.32,Ideal,D,SI2,62.4,54,4.38,4.4,2.74,477
6316,0.3,Premium,H,SI1,60.8,61,4.3,4.25,2.6,540
6317,0.4,Very Good,F,SI1,62.8,59,4.71,4.72,2.96,737
6318,0.62,Ideal,H,VS1,61.4,56,5.47,5.51,3.37,1878
6321,1.02,Very Good,D,SI1,60.3,56,6.55,6.57,3.96,6863
6322,0.88,Ideal,F,SI1,62.3,53,6.12,6.15,3.82,4054
6325,1.01,Very Good,H,SI2,60.6,61,6.38,6.45,3.89,3888
6328,0.39,Ideal,I,VS2,61.5,55,4.7,4.73,2.9,651
6331,1.51,Good,I,VS1,63.6,57,7.14,7.21,4.56,9581
6334,0.3,Premium,E,VS1,61.8,58,4.31,4.33,2.67,710
6336,0.55,Ideal,G,VS2,62.2,54,5.27,5.28,3.28,1588
6337,1.2,Ideal,H,SI1,60.8,57,6.9,6.88,4.19,6485
6338,0.55,Ideal,H,SI2,62.2,54,5.28,5.3,3.29,1057
6339,0.71,Premium,I,SI2,62.1,58,5.7,5.67,3.53,1696
6342,0.5,Very Good,D,SI1,63.5,57,5.04,5.1,3.22,1337
6343,0.31,Ideal,I,VVS1,62,54,4.34,4.37,2.7,571
6345,0.42,Very Good,F,SI1,63.3,56,4.79,4.75,3.02,926
6346,1.23,Very Good,E,VS2,58.9,59,6.98,7.05,4.13,9193
6352,1,Premium,D,SI2,62.4,58,6.33,6.36,3.96,4730
6355,0.27,Ideal,D,VVS2,61.5,56,4.15,4.18,2.56,586
6357,0.74,Ideal,F,IF,61.9,55,5.79,5.84,3.6,4383
6359,0.42,Premium,E,SI1,60,61,4.88,4.85,2.92,953
6361,1.22,Ideal,I,SI1,61.9,56,6.87,6.83,4.24,5261
6363,0.7,Very Good,G,SI1,63.3,61,5.6,5.55,3.53,2184
6365,0.71,Very Good,G,SI2,62.4,54,5.72,5.76,3.58,2171
6367,1.01,Very Good,H,VS2,62.8,59,6.33,6.38,3.99,5559
6372,1.04,Premium,E,SI2,60.1,58,6.65,6.56,3.97,3392
6374,0.7,Premium,E,SI1,59.7,60,5.81,5.79,3.46,2394
